65536,,,
66641,狱中斗狼（双蛇党）,A Pup No Longer (Twin Adder),激闘のウルヴズジェイル（双蛇党）
66642,狱中斗狼（恒辉队）,A Pup No Longer (Immortal Flames),激闘のウルヴズジェイル（不滅隊）
66643,代理渔头希希蒲,Way of the Fisher,網元代行シシプ
66644,弱小的鱼与挑战者,My First Fishing Rod,弱い魚と挑戦者
66645,因地投饵,Bigger Fish to Fry,好きな釣り餌、嫌いな釣り餌
66646,鱼中公主,The Princess and the Fish,大物を狙え！
66647,银光闪闪,Every Fish Has a Silver Lining,キキルン族の思い出の味
66648,欺瞒的拟饵,A Fish in Hot Water,魚を騙す欺瞞の餌
66649,活用食物链,A Game of Cat and Fish,食物連鎖の活用法
66650,夜晚的钓线,Like Fish Passing in the Night,宵闇に釣り糸
66651,鱼游热砂,A Fish out of Water,熱砂に潜む魚
66652,雨中垂钓,Fishing in the Rain,晴れでは事をし損じる
66653,云破鱼现,I Believe Fish Can Fly,飛魚乗雲
66654,网仓大危机,"So Long, and Thanks for All the Fish",網倉危機一髪
66655,复苏的上古武器（勇悍斧）,A Relic Reborn (Bravura),蘇る古の武器（ブラビューラ）
66656,复苏的上古武器（无锋剑柯塔纳）,A Relic Reborn (Curtana),蘇る古の武器（コルタナ）
66657,复苏的上古武器（释法来）,A Relic Reborn (Sphairai),蘇る古の武器（スファライ）
66658,复苏的上古武器（穿心枪盖博尔格）,A Relic Reborn (Gae Bolg),蘇る古の武器（ゲイボルグ）
66659,复苏的上古武器（星尘杖）,A Relic Reborn (Stardust Rod),蘇る古の武器（星屑のロッド）
66660,复苏的上古武器（酒神杖）,A Relic Reborn (Thyrus),蘇る古の武器（タイラス）
66661,复苏的上古武器（月神之弓）,A Relic Reborn (Artemis Bow),蘇る古の武器（アルテミスの弓）
66662,复苏的上古武器（绿瞳列传）,A Relic Reborn (The Veil of Wiyu),蘇る古の武器（ウイユヴェール）
66663,复苏的上古武器（万辞全书）,A Relic Reborn (Omnilex),蘇る古の武器（マダレムジエン）
66664,来自北方的协助请求（黑涡团）,Shadows Uncast (Maelstrom),北方からの協力要請（黒渦団）
66665,来自北方的协助请求（双蛇党）,Shadows Uncast (Twin Adder),北方からの協力要請（双蛇党）
66666,来自北方的协助请求（恒辉队）,Shadows Uncast (Immortal Flames),北方からの協力要請（不滅隊）
66667,黄金谷扫荡作战（黑涡团）,Gilding the Bilious (Maelstrom),オーラムヴェイル掃討作戦（黒渦団）
66668,黄金谷扫荡作战（双蛇党）,Gilding the Bilious (Twin Adder),オーラムヴェイル掃討作戦（双蛇党）
66669,黄金谷扫荡作战（恒辉队）,Gilding the Bilious (Immortal Flames),オーラムヴェイル掃討作戦（不滅隊）
66670,如何加入捕鱼人行会,So You Want to Be a Fisher,漁師になるには？
66671,古堡恶灵,Ghosts of Amdapor,古城アムダプールの面影
66672,南方堡死战,Rock the Castrum,カストルム・メリディアヌムの死闘
66673,,,
66674,,,
66675,,,
66676,寻宝猎人的人间惨剧,One Man's Trash,現実悲惨！ トレジャーハンター！
66677,神秘地图,Morbid Motivation,謎めいた地図
66678,黑涡团新兵很兴奋,Keep Your Day Job,黒渦団新兵、発奮す
66679,黑涡团新兵很焦躁,Mountains out of Molehills,黒渦団新兵、焦燥す
66680,黑涡团新兵很气馁,Walk of Shame,黒渦団新兵、落胆す
66681,蝙蝠的启示,On a Wing and a Prayer,コウモリの教え
66682,母亲的信,Mummy Dearest,母からの手紙
66683,清理鸟巢大作战,Nest We Forget,迷惑な巣の掃除
66684,对付鱼人的战术,Toxic Avenger,サハギン族と戦う術
66685,防波堤兄弟,My Brother's Not a Keeper,防波壁の兄弟
66686,向艾尔格海穆尔献上一朵花,Flowers for Aerghaemr,エールグヘームルに捧ぐ
66687,阻碍拜祭的螳螂,Scythe Extra Large,祈りは退治の後で
66688,从任务中解放,I Hereby Relieve You,重要任務はお役御免
66689,未知的女骑士,For the Winsome,未知の女騎士
66690,异邦的女骑士,Seeking the Scoop,異邦の女騎士
66691,典雅的女骑士,The Knight's Passage,流麗の女騎士
66692,闪光的女骑士,Wonder and Lightning,閃光の女騎士
66693,风神迦楼罗重现世间,In for Garuda Awakening,真なる嵐神ガルーダ
66694,土神泰坦重现世间,In a Titan Spot,真なる岩神タイタン
66695,蛮神苏醒,Primal Awakening,新たな蛮神
66696,第七灵灾的真相,Alisaie's Pledge,第七霊災の真実を求めて
66697,,,
66698,可靠的搭档,My Feisty Little Chocobo,頼れる相棒
66699,守护天节的怪奇夜晚,Not-so-evil Dead,守護天節の妖しい夜
66700,守护天节的魔法糖果,Show Me the Candy,守護天節はお菓子と共に
66701,守护天节的诡异灯笼,I Burn for You,守護天節に嗤うランタン
66702,守护天节的捣蛋闹剧,Monstrous Mummery,守護天節とグリダニアのおかしな一座
66703,守护天节的怪奇夜晚,Not-so-evil Dead,守護天節の妖しい夜
66704,守护天节的魔法糖果,Show Me the Candy,守護天節はお菓子と共に
66705,守护天节的诡异灯笼,I Burn for You,守護天節に嗤うランタン
66706,守护天节的捣蛋闹剧,Monstrous Mummery,守護天節とリムサ・ロミンサのおかしな一座
66707,守护天节的怪奇夜晚,Not-so-evil Dead,守護天節の妖しい夜
66708,守护天节的魔法糖果,Show Me the Candy,守護天節はお菓子と共に
66709,守护天节的诡异灯笼,I Burn for You,守護天節に嗤うランタン
66710,守护天节的捣蛋闹剧,Monstrous Mummery,守護天節とウルダハのおかしな一座
66711,拂晓之所在,The Price of Principles,「暁」の在り方
66712,追星,Moving On,歌姫を追って
66713,乌尔达哈的明星,Flowers for One,ウルダハの歌姫
66714,母与子,All Things in Time,母と子
66715,芙·拉敏的歌声,The Resolute,フ・ラミンの歌声
66716,前往丧灵钟,Laying the Foundation,レヴナンツトールへ
66717,受袭的运输队,Better Late than Sever,襲われた輸送隊
66718,埋没圣堂的寻石之旅,Rock-solid Protection,埋没寺院で石材探し
66719,牵制帝国,Crate Go Kaboom,帝国軍への牽制
66720,斯拉佛伯恩的烦恼,Hest of the Best,スラフボーンは悩んでいる
66721,冒险者行会的委托,Pass the Smell Hest,冒険者ギルドからの依頼
66722,收拾沙之家的行李,You're Gonna Carry That,砂の家でのお片付け
66723,塔塔露的请求,The Things We Do for Tea,タタルの願い
66724,黑衣森林的觉醒者,It's Possibly a Primal,黒衣森で覚醒するもの
66725,贤王驾到,"Hail to the King, Kupo",無垢なる爆走
66726,大逆不道,You Have Selected Regicide,善王モグル・モグXII世による粛清
66727,邪恶的引路人,On the Properties of Primals,邪なる手引き
66728,白与黑,The Gifted,失われし伝承と存在
66729,前往石之家,Build on the Stone,石の家へ
66730,蛮神的极限力量,Primal Nature,蛮神の極まりし力
66731,登峰造极的风神迦楼罗,Gale-force Warning,極まりし嵐神ガルーダ
66732,登峰造极的土神泰坦,Quake Me Up Before You O'Ghomoro,極まりし岩神タイタン
66733,登峰造极的火神伊弗利特,Ifrit Ain't Broke,極まりし焔神イフリート
66734,对抗蛮神之力,To Tussle with Gods,抗う力をこの手に
66735,古代亚拉戈文明的遗产,Legacy of Allag,古代アラグ文明の遺産
66736,灵砂与未来的创造者,Sanding It Down,霊砂と未来を造る者
66737,灵砂与过去的记录者,A Performance for the Ages,霊砂と過去を記す者
66738,古代人迷宫,Labyrinth of the Ancients,古代の民の迷宮
66739,诺亚的调查记录,For Prosperity,ノアの調査記録
66740,神秘的调查员,The Rise and Fall of Gentlemen,謎の事件屋
66741,无法打开的迷宫之门,Back in the Saddle,解かれぬ迷宮の扉
66742,苦恋的悲哀,After Her Own Heart,くりかえす恋の悲哀
66743,锁孔中的光,The Immaculate Deception,鍵穴の光は
66744,魅惑航路的歌声,Sirius Business,航路を惑わす歌声
66745,照亮航路的蓝星,Why So Sirius,航路を照らす青星
66746,天才美容师的过激绝技,Beauty Is Only Scalp Deep,敏腕美容師の過激なる美技
66747,浪漫的寻宝猎人,Treasures and Tribulations,お宝浪漫！ トレジャーハンター！
66748,薰衣草苗圃的繁花屋,Where the Heart Is (The Lavender Beds),花咲くラベンダーベッドの夢の家
66749,高脚孤丘的奢华屋,Where the Heart Is (The Goblet),豪奢なゴブレットビュートの夢の家
66750,海雾村的碧海屋,Where the Heart Is (Mist),潮香るミスト・ヴィレッジの夢の家
66751,食人庄园,Maniac Manor,人喰い屋敷の噂
66752,逝于铜铃铜山,"Out of Sight, Out of Mine",カッパーベルで消えた者
66753,荒野之乱,Peace for Thanalan,荒野に逆巻く騒擾
66754,灰烬一党,Brotherhood of Ash,灰燼を成す者
66755,孤独的复仇,Ranger Rescue,孤独なる復讐
66756,反叛之火,An Eye on the Inside,反逆の焔
66757,至强之路,Martial Perfection,至強への道
66758,收集占卜凶吉之物,A Shell to Scry On,吉凶を占うための収集
66759,讨伐不悔战阵的斥候,Borderline Slaughter,ザハラク戦陣斥候の誅滅
66760,收集澄净的药液,A Sappy Ending,清澄な薬液の収集
66761,讨伐巨龟拉刻维,Luring Lacovie,巨大亀ラコビの誅滅
66762,烧毁卑鄙的陷阱,Fighting Firesand with Fire,恥知らずな罠の爆砕
66763,扑灭邪恶的篝火,Smothering Instinct,邪なる篝火の鎮滅
66764,净化受邪火所侵之人,Losing One's Tempered,焼かれし者どもの浄化
66765,解救被囚的猫魅族,Ravage the Ravagers,囚われしミコッテ族の解放
66766,寻回被夺走的荣誉,Arms of the U,奪われし誇りの奪還
66767,破坏圣火台,Blitzing the Beacons,聖火台の滅却
66768,强夺邪恶的祭器,Rite Where It Hurts,邪なる祭器の強奪
66769,讨伐炎牙众的杂兵,Thinning the Ranks,炎牙衆雑兵の誅滅
66770,强夺圣火炼制的武器,Forged in Flame,聖火に焼かれし武具の強奪
66771,扑灭火神的圣火,Beacon Keepers,焔神の聖火の鎮滅
66772,驱逐愚昧无知之辈,Singed Fur Their Own Good,無知蒙昧なる輩の駆逐
66773,培育火蛟坐骑,The Gland That Feeds You,騎竜育成のためなる収集
66774,让失败者受辱,Douse Them While They're Down,敗北者に与えし屈辱
66775,解救被囚的平民,Before They Are Tempered,囚われし民草の解放
66776,夺回被抢走的水晶,Hard to Port,奪われしクリスタルの奪還
66777,破坏火焰熊熊的圣火台,This Infernal Heat,燃え盛る聖火台の滅却
66778,讨伐炎牙众的精英,Elite Beating,炎牙衆精鋭の誅滅
66779,讨伐高级祈祷师,Unholier than Thou,高位祈祷師の誅滅
66780,夺取炼制的武器,Raiding the Cache,焼かれし武具の収奪
66781,夺取炎牙首饰,Pulling Fangs,炎牙の首飾りの収奪
66782,烧毁不悔战阵的兵器库,Demolition Drake,ザハラク武具蔵の爆砕
66783,破坏火神像,Fire-spitting Image,焔神像の滅却
66784,辱敌壮己,Nothing Sacred,屈辱の塗付と鼓舞
66785,解救战俘,Fodder for the Flamefangs,残されし虜囚の解放
66786,羞辱软弱的新兵,Hatchling Humiliation,軟弱なる新兵への屈辱
66787,破坏火神伊弗利特的圣火台,The Beacon That Burns You,焔神イフリートの聖火台の滅却
66788,拜访妖精暂留地,Seeking Solace,仮宿を訪ねて
66789,某博物学家的烦恼,Voyce of Concern,とある博物学者の苦悩
66790,神子抢夺计划,Pilfered Podlings,「御子ちゃま」奪取計画
66791,坏妖精的复仇,Idle Hands,悪い子シルフの意趣返し
66792,奇迹的见证者,Feathers and Folly,奇跡の目撃者
66793,“美妙”的礼物,Deck the Hut,ステキな贈り物
66794,臭气熏天的恶作剧,Malodorous Mischief,くさ～いイタズラ
66795,心爱的南瓜,Gourd Grief,大事なカボチャ
66796,恐怖的大嘴草,Feed Me,オオグチソウの恐怖
66797,可靠的朋友,Giddy for Goobbues,頼もしいオトモダチ
66798,神奇的咒文,Now You See Me,不思議なおまぢない
66799,赶走帝国兵,Imperial Intruders,テイコクを追い出せ
66800,破坏秘密武器,The Magitek Menace,ヒミツヘイキを破壊しろ
66801,揭穿可疑的家伙们,Not Who They Seem,怪しいヤツら
66802,保护百灵啼的森林,Raising a Stink,ラークスコールの森を守れ
66803,消灭森林的监视者,With One Stone,森の見張りをやっつけろ
66804,梦幻佐料,I Dream of Slimy,夢見る隠し味
66805,净化毒蘑菇,Mushroom Madness,毒キノコに冷水を
66806,乳根再好也要适量,Milkroot in Moderation,ミルクルートはほどほどに
66807,威力惊人的喷嚏,Something to Sneeze At,奥の手はクシャミ
66808,天雷滚滚蘑菇疯长,Shocking Developments,雷はキノコを育てる
66809,月芽的甘露,Waterbringer,ムーンスポアの雫
66810,妖精领的宝物会猎人,"In the Sylphlands, Treasure Hunts You",宝箱に気をつけて
66811,危险的南瓜,Perilous Pumpkins,危険なカボチャ
66812,难以消灭的毒蘑菇,Fungal Foulness,強敵！ 毒キノコ
66813,刚采集的新鲜乳根,Ripe for the Picking,とれたて新鮮ミルクルート
66814,粘糊糊的陷阱,A Sticky Situation,甘くベトベトな罠
66815,可怜的妖精领哨兵,Sympathy for the Sentinel,かわいそうなセンチネル
66816,谣言与诡计,No Root for You,あらぬ噂と悪だくみ
66817,提防奶雾,Mist Opportunities,ミルクミストにご用心
66818,恢复森林里的清新空气,Clearing the Air,キレイな森をとりもどせ
66819,摇篮的重要性,Podling Peril,大事なゆりかご
66820,森林中的狂暴之徒,Boar Wars,森の暴れん坊
66821,莫奇希亚的得意恶作剧,Moxia's Magnum Opus,悪だくみを笑いとばせ
66822,毒性强烈的毒蘑菇,Bane of the Barbs,最凶！ 毒キノコ
66823,黑色恶魔,Burgeoning Dread,黒い悪魔
66824,未知的巨像,Breaking Brick Mountains,あらくれ男と未知なるゴーレム
66825,海港的野兽们,Like Cats and Dogs,港の獣たち
66826,拯救小狼犬,Man's Best Fiend,幼い狼犬を救え
66827,魔兽守护之物,Curiosity Killed the Coeurl,魔獣が守ったもの
66828,降神节的马奉行,A Horse for Heavensturn,馬奉行と降神祭
66829,降神节的骏马,"Turn Around, Beautiful",馬魅せる降神祭
66830,降神节的奔马,Heavens Know You're Fast,馬駆ける降神祭
66831,降神节的汗马,Heavenly Power,馬運ぶ降神祭
